,Datum,Profil,Text,Anzahl Likes,Anzahl Kommentare,"Reaktionen, Kommentare & Shares",Post-Interaktionsrate,Profil-ID,Beitrag-ID,Link,Partei,Gruppe,identifier,sentiment,politikfeld,emotion,Organische Impressionen/Aufrufe der Posts,Engagement
947,"10.02.25, 08:39",Tijen Onaran,"Mein Vater war der größte Feminist.

Und er hat das auch jeden Tag auch zelebriert. In jedem Telefonat hat er mich gefragt, ob ich noch mein eigenes Konto habe, dass ich unabhängig sein soll. Als ich geheiratet habe, hat er mit mir ewig diskutiert, ob ich wirklich meinen Nachnamen aufgeben will (finde kann man trotzdem und unabhängig sein, aber hab meinen Nachnamen dann doch behalten 😄). 

Wir haben stundenlang darüber diskutiert was meine Ziele sind, er hat jede noch so irre Idee, die ich hatte kommentiert mit: das wirst du packen. Und wenn nicht: dann schaffst du was anderes. 

Als ich ihn mal gefragt habe, ob er ein Feminist sei, hat er mich ganz irritiert angeschaut und gesagt: wer ist das nicht? 

Als ich in der Schule oder später im Studium Anekdoten von meinem Vater erzählt habe, habe ich oft ungläubige Blicke bekommen: ob er denn nicht „typisch türkisch“ sei wurde gefragt (was auch immer das ist..).

Ich schaue diese Tage deshalb oft ungläubig Männern zu - weltweit - die in Politik oder Wirtschaft Frauen ein gesellschaftliches Bild aufoktroyieren, bei dem ich denke: das wünscht du dir wirklich auch für deine Tochter? Weniger Chancen, weniger Gleichberechtigung? Du wünschst dir, dass deine Tochter ihre Träume - beispielsweise die im Job - nicht verwirklichen kann? Weniger verdient? 

Das geht kaum in meinen Kopf rein. 

Ich vermisse meinen Vater - nicht nur, aber auch dafür, dass er der größte Frauenunterstützer und Empowerer war, den ich kannte. Ich vermisse die Gespräche, das diskutieren, das Lachen und auch unsere hitzigen diskurse - manchmal haben wir, weil wir so bitterlich diskutiert haben, aus dem nichts angefangen zu lachen, weil wir beide so stur waren und dann doch wieder nicht. 

Auf all die Väter, die Frauen empowern!💪🏽","2301,0","121,0","2422,0","0,026998105005016163",2215168230,17893414020160321,https://www.instagram.com/p/DF4lxgGMkka/,Keine Zugehörigkeit feststellbar,Influencer,17893414020160321-2215168230,positive,gesellschaft,joy,,
948,"10.02.25, 08:33",Michael Fritz (he/him),"Happy birthday to me 🎁 

Das Leben ist ein Geschenk. 
Meine Kinder und Frau das größte Geschenk das ich mir vorstellen kann und vivaconagua der Sinn meines Lebens. 
Kurz um ich hab alles. Darum alle die mir vielleicht was Gutes tun wollen oder gar was schenken schmeißt 1€ 5€ 10€ oder pro Jahr das ich lebe 42€ rein in den Spendentopf.
Wasser verändert alles. 
Bin gerade aus Uganda erst zurückgekommen und wieder Obelix im Körper von Asterix: aufgepumpt mit Motivation mich zu engagieren. 

Danke an alle die Teil meines Lebens sind 🤍

#happybirthday #vivaconagua",,"24,0","24,0","3,161763737204737E-4",449158862,18079702729625152,https://www.instagram.com/p/DF4lIM2sk61/,Keine Zugehörigkeit feststellbar,Influencer,18079702729625152-449158862,positive,events und aktionen,joy,,
949,"10.02.25, 07:44",Christian Lindner,"WAKE UP CALL #15

#jetztFDP","3914,0","186,0","4100,0","0,010307127252798637",2927737384,18071646175813372,https://www.instagram.com/reel/DF4fMrCI_31/,Keine Zugehörigkeit feststellbar,Influencer,18071646175813372-2927737384,neutral,events und aktionen,neutral,,
950,"10.02.25, 07:00",E L L A,"Wir ziehen alles an, bis wir alles mögen.
Heute sortieren wir Blazer und Cardigans.

Kurzer schwarzer Blazer - H&M (20 Jahre alt)
Oversize Blazer - Pieces
grüner Cardigan - Sublevel (Second Hand)
cremefarbener Blazer - JDY
Pinker Blazer - JJXX
Pünktencardigan - Pull&Bear
Brauner Cardigan - ASOS
Schwarzer Cardigan mit Knöpfen - Only (Second Hand)
Kurzes schwarzes Jäckchen - Gerry Weber","2706,0","68,0","2774,0","0,03626807520330518",202868585,18255011332274957,https://www.instagram.com/reel/DF6_R_HM9Ko/,Keine Zugehörigkeit feststellbar,Influencer,18255011332274957-202868585,neutral,sonstiges,neutral,,
951,"10.02.25, 02:55",Micky Beisenherz,"Ganz viel Liebe für diese Typen.
Höllen-Autoren und ganz feine Menschen.❤️

#ibes #australia johmuenchen joerg_uebber flaschdavid","1668,0","26,0","1694,0","0,00998226292125562",2875294467,17876726295254528,https://www.instagram.com/p/DF3-bURocPL/,Keine Zugehörigkeit feststellbar,Influencer,17876726295254528-2875294467,positive,events und aktionen,joy,,
952,"10.02.25, 00:13",MILAD,"the last part isn’t easy in a suit! 😮‍💨

#uniform #suit #dance #dancechallenge #whipmyhair #willowsmith #dc zobaptiste",,"19,0","19,0","6,193585401393231E-5",21489247,18092794432523506,https://www.instagram.com/reel/DF3rxkYziIg/,Keine Zugehörigkeit feststellbar,Influencer,18092794432523506-21489247,neutral,events und aktionen,surprise,,
953,"12.02.25, 13:19",Volt Deutschland,"Erneuerbare Energien, Wasserstoff und die Wärme-Transformation – wir treiben die Energiewende voran! 🌍⚡⁠
Unser Ziel: 100 % erneuerbarer Strom bis 2035 und eine konsequente Abkehr von fossilen Energieträgern. Mit effizientem Netzausbau und intelligenter Stromnetzdigitalisierung schaffen wir die Grundlage für eine nachhaltige Energieversorgung. 🚀☀️⁠
Photovoltaik auf jedem Dach und innovative Speicherlösungen machen die Energiewende wirtschaftlich und alltagstauglich. Für uns zählt: Klimaschutz muss mit Versorgungssicherheit und bezahlbaren Energiekosten einhergehen. Wir übernehmen Verantwortung für eine nachhaltige Zukunft – sozial, ökologisch und wirtschaftlich stark. 💜⁠
#Volt2025 #Energiewende #Nachhaltigkeit","7259,0","8802,0","21780,0","1,0097825583012656",134209407129787,134209407129787_1190139282477581,https://www.facebook.com/823260702498776/posts/1190139282477581,Volt,Wir,134209407129787_1190139282477581-134209407129787,positive,klimaschutz,joy,,
954,"11.02.25, 10:00",Volt Deutschland,"Erneuerbare Energien, Wasserstoff und die Wärme-Transformation – wir treiben die Energiewende voran! 🌍⚡
Unser Ziel: 100 % erneuerbarer Strom bis 2035 und eine konsequente Abkehr von fossilen Energieträgern. Mit effizientem Netzausbau und intelligenter Stromnetzdigitalisierung schaffen wir die Grundlage für eine nachhaltige Energieversorgung. 🚀☀️
Photovoltaik auf jedem Dach und innovative Speicherlösungen machen die Energiewende wirtschaftlich und alltagstauglich. Für uns zählt: Klimaschutz muss mit Versorgungssicherheit und bezahlbaren Energiekosten einhergehen. Wir übernehmen Verantwortung für eine nachhaltige Zukunft – sozial, ökologisch und wirtschaftlich stark. 💜
#Volt2025 #Energiewende #Nachhaltigkeit","2116,0","2566,0","6252,0","0,29041248606465997",134209407129787,134209407129787_1189372855887557,https://www.facebook.com/823260702498776/posts/1189372855887557,Volt,Wir,134209407129787_1189372855887557-134209407129787,positive,klimaschutz,joy,,
955,"12.02.25, 12:55",Volt Deutschland,"Volt wächst immer weiter! 💜🚀 Immer mehr Menschen setzen auf unsere Lösungen. Seit der Europawahl geht es für Volt unaufhaltsam aufwärts. 
Jetzt zählt bei der Bundestagswahl jede Stimme – denn nur wer Volt wählt, wählt Lösungen in den Bundestag! 🗳️💪 

Wähl mehr Volt in den Bundestag. 

#Volt #btw25  #Bundestagswahl #Bundestagswahl2025","423,0","99,0","614,0","0,02846678102832769",134209407129787,134209407129787_1190125869145589,https://www.facebook.com/823260702498776/posts/1190125869145589,Volt,Wir,134209407129787_1190125869145589-134209407129787,positive,events und aktionen,joy,,
956,"13.02.25, 14:20",Volt Deutschland,"Yes we can! 💜🚀 Ergebnisse aus Bonn, Hamburg vielen anderen Städten zeigen, wie viel drin sein kann! Seit der Europawahl geht es für Volt unaufhaltsam aufwärts. 
Jetzt zählt bei der Bundestagswahl jede Stimme – denn nur wer Volt wählt, wählt Lösungen in den Bundestag! 🗳️💪 

Wähl am 23. Februar Volt in den Bundestag. 

#Volt #btw25  #Bundestagswahl #Bundestagswahl2025","245,0","64,0","363,0","0,01678379877936009",134209407129787,134209407129787_1190853945739448,https://www.facebook.com/823260702498776/posts/1190853945739448,Volt,Wir,134209407129787_1190853945739448-134209407129787,positive,events und aktionen,joy,,
957,"13.02.25, 14:40",Volt Deutschland,"Yes we can! 💜🚀 Ergebnisse aus Heidelberg und vielen anderen Städten zeigen, wie viel drin sein kann! Seit der Europawahl geht es für Volt unaufhaltsam aufwärts. 
Jetzt zählt bei der Bundestagswahl jede Stimme – denn nur wer Volt wählt, wählt Lösungen in den Bundestag! 🗳️💪 

Wähl am 23. Februar Volt in den Bundestag. 

#Volt #btw25  #Bundestagswahl #Bundestagswahl2025","220,0","57,0","319,0","0,014749398927316441",134209407129787,134209407129787_1190865269071649,https://www.facebook.com/823260702498776/posts/1190865269071649,Volt,Wir,134209407129787_1190865269071649-134209407129787,positive,events und aktionen,joy,,
958,"10.02.25, 10:12",Volt Deutschland,"Für echte Veränderungen, mutige Entscheidungen und eine Zukunft, die wir gemeinsam gestalten. Es ist Zeit, Verantwortung zu übernehmen und Dinge anzupacken! 🚀🌍
#Volt2025 #ZeitFürVeränderung #MachEsAnders'","199,0","44,0","283,0","0,013157282997814868",134209407129787,134209407129787_1188732829284893,https://www.facebook.com/823260702498776/posts/1188732829284893,Volt,Wir,134209407129787_1188732829284893-134209407129787,positive,events und aktionen,joy,,
959,"12.02.25, 10:15",Volt Deutschland,"Eine Wirtschaft, die unsere Lebensgrundlagen schützt und soziale Gerechtigkeit stärkt – das ist unser Ziel. 🌍💜
Wir wollen ökologische und soziale Kosten in wirtschaftliche Entscheidungen integrieren, um echte Nachhaltigkeit zu fördern. CO₂-Kosten sollen transparent im Produktpreis sichtbar sein und Einnahmen aus CO₂-Steuern direkt bei den Menschen ankommen – ein Ausgleich, der niemanden zurücklässt. ⚖️🌱
Nachhaltige Produkte und Dienstleistungen verdienen steuerliche Vorteile, damit sie zur neuen Norm werden. Gleichzeitig setzen wir auf neue Wirtschaftsindikatoren, die mehr abbilden als Wachstum – nämlich soziale und ökologische Werte. Gemeinsam bauen wir eine zukunftsfähige Wirtschaft, die uns allen gerecht wird. 🚀💡
#Volt2025 #SozialUndNachhaltig","165,0","45,0","253,0","0,011729797394408641",134209407129787,134209407129787_1190054859152690,https://www.facebook.com/823260702498776/posts/1190054859152690,Volt,Wir,134209407129787_1190054859152690-134209407129787,positive,wirtschaft,neutral,,
960,"13.02.25, 14:00",Volt Deutschland,"Yes we can! 💜🚀 Ergebnisse aus München und vielen anderen Städten zeigen, wie viel drin sein kann! Seit der Europawahl geht es für Volt unaufhaltsam aufwärts. 
Jetzt zählt bei der Bundestagswahl jede Stimme – denn nur wer Volt wählt, wählt Lösungen in den Bundestag! 🗳️💪 

Wähl am 23. Februar Volt in den Bundestag. 

#Volt #btw25  #Bundestagswahl #Bundestagswahl2025","161,0","13,0","204,0","0,009432217495838727",134209407129787,134209407129787_1190842549073921,https://www.facebook.com/823260702498776/posts/1190842549073921,Volt,Wir,134209407129787_1190842549073921-134209407129787,positive,events und aktionen,joy,,
961,"16.02.25, 12:00",Volt Deutschland,"Yes we can! 💜🚀 Ergebnisse aus Heidelberg und Bonn vielen anderen Städten zeigen, wie viel drin sein kann! Seit der Europawahl geht es für Volt unaufhaltsam aufwärts. 
Jetzt zählt bei der Bundestagswahl jede Stimme – denn nur wer Volt wählt, wählt Lösungen in den Bundestag! 🗳️💪 

Wähl am 23. Februar Volt in den Bundestag. 

#Volt #btw25  #Bundestagswahl #Bundestagswahl2025","157,0","23,0","211,0","0,009734268315187304",134209407129787,134209407129787_1193008268857349,https://www.facebook.com/823260702498776/posts/1193008268857349,Volt,Wir,134209407129787_1193008268857349-134209407129787,positive,events und aktionen,joy,,
962,"13.02.25, 09:45",Volt Deutschland,Klimaschutz ist eine zentrale Aufgabe des Staates! 🌍 In Deutschland & Europa müssen wir gemeinsam die Klimakrise bewältigen. Volt hat Lösungen & setzt sie um! 💜 Verfolgt ihr unseren Europa-Vlog? Dort haben wir spannende Ideen entdeckt! 🚀 #Volt2025 #btw25,"156,0","24,0","207,0","0,009570926576659885",134209407129787,134209407129787_1190690752422434,https://www.facebook.com/823260702498776/posts/1190690752422434,Volt,Wir,134209407129787_1190690752422434-134209407129787,positive,klimaschutz,neutral,,
963,"14.02.25, 12:00",Volt Deutschland,"Yes we can! 💜🚀 Ergebnisse aus Münster und Jena vielen anderen Städten zeigen, wie viel drin sein kann! Seit der Europawahl geht es für Volt unaufhaltsam aufwärts. 
Jetzt zählt bei der Bundestagswahl jede Stimme – denn nur wer Volt wählt, wählt Lösungen in den Bundestag! 🗳️💪 

Wähl am 23. Februar Volt in den Bundestag. 

#Volt #btw25  #Bundestagswahl #Bundestagswahl2025","148,0","37,0","206,0","0,009518968624370409",134209407129787,134209407129787_1191519085672934,https://www.facebook.com/823260702498776/posts/1191519085672934,Volt,Wir,134209407129787_1191519085672934-134209407129787,positive,events und aktionen,joy,,
964,"12.02.25, 13:19",Volt Deutschland,"Volt wächst immer weiter! 💜🚀 Immer mehr Menschen setzen auf unsere Lösungen. Seit der Europawahl geht es für Volt unaufhaltsam aufwärts. ⁠
Jetzt zählt bei der Bundestagswahl jede Stimme – denn nur wer Volt wählt, wählt Lösungen in den Bundestag! 🗳️💪 ⁠
⁠
Wähl mehr Volt in den Bundestag. ⁠
⁠
#Volt #btw25  #Bundestagswahl #Bundestagswahl2025","142,0","24,0","205,0","0,009504381287959572",134209407129787,134209407129787_1190138945810948,https://www.facebook.com/823260702498776/posts/1190138945810948,Volt,Wir,134209407129787_1190138945810948-134209407129787,positive,events und aktionen,joy,,
965,"10.02.25, 18:01",Volt Deutschland,"🎥 Volt vs. die Linke – Teil 2 unserer Partei Vergleichs-Reihe!
🔎 Klimaschutz: Der große Unterschied im Denken – während die Linke auf Staatskontrolle setzt, geht Volt einen intelligenten, europäischen Weg!
👉 Statt Bürokratie und Verstaatlichung setzt Volt auf Innovation und europäische Lösungen, um den Klimaschutz mit der Wirtschaft und sozialer Gerechtigkeit zu verbinden.
👉 Wir wollen die Stromsteuer auf EU-Minimum senken, klimaschädliche Subventionen abschaffen und durch Aufforstung und CO2-Technologien echte Fortschritte erzielen.
Fazit: Die Linke setzt auf alte Rezepte, Volt geht den modernen, pragmatischen Weg – mit Innovation und europäischer Zusammenarbeit! 💜
Am 23. Februar VOLT WÄHLEN 💜
#Parteivergleich #VoltEuropa #VoltvsLinke #Klimaschutz #EuropäischDenken #Innovation #SozialeGerechtigkeit #ZukunftGestalten #votevolt #btw25 #bundestagswahl","134,0","36,0","200,0","0,00929843321400344",134209407129787,134209407129787_1188980632593446,https://www.facebook.com/823260702498776/posts/1188980632593446,Volt,Wir,134209407129787_1188980632593446-134209407129787,positive,klimaschutz,neutral,,
966,"12.02.25, 13:19",Volt Deutschland,"Eine Wirtschaft, die unsere Lebensgrundlagen schützt und soziale Gerechtigkeit stärkt – das ist unser Ziel. 🌍💜⁠
Wir wollen ökologische und soziale Kosten in wirtschaftliche Entscheidungen integrieren, um echte Nachhaltigkeit zu fördern. CO₂-Kosten sollen transparent im Produktpreis sichtbar sein und Einnahmen aus CO₂-Steuern direkt bei den Menschen ankommen – ein Ausgleich, der niemanden zurücklässt. ⚖️🌱⁠
Nachhaltige Produkte und Dienstleistungen verdienen steuerliche Vorteile, damit sie zur neuen Norm werden. Gleichzeitig setzen wir auf neue Wirtschaftsindikatoren, die mehr abbilden als Wachstum – nämlich soziale und ökologische Werte. Gemeinsam bauen wir eine zukunftsfähige Wirtschaft, die uns allen gerecht wird. 🚀💡⁠
#Volt2025 #SozialUndNachhaltig","123,0","53,0","201,0","0,009318929945755483",134209407129787,134209407129787_1190139062477603,https://www.facebook.com/823260702498776/posts/1190139062477603,Volt,Wir,134209407129787_1190139062477603-134209407129787,positive,wirtschaft,neutral,,
967,"14.02.25, 10:00",Volt Deutschland,"💜 Heute ist Valentinstag – und was gibt es Romantischeres, als gemeinsam die Zukunft zu gestalten? 💜
Die beste Gelegenheit dazu: Am 23. Februar ist Wählen-tinstag! 🗳️✨

Lade deine*n Schwarm, dein Valentine oder deine große Liebe ein, gemeinsam wählen zu gehen – für eine Zukunft, die auf Liebe, Gleichberechtigung und Vielfalt basiert. Denn Volt ist die Partei der Liebenden:

💜  LGBTQIA+-Rechte stärken – gegen Diskriminierung, für echte Gleichstellung und den Schutz gefährdeter Gruppen.
💜  Queerfeindliche Gewalt bekämpfen – durch Prävention, Schutzräume und eine entschlossene Justiz.
💜  Körperautonomie sichern – Selbstbestimmung für alle Geschlechter und ein modernes Familienrecht.
💜 Ein Europa der Vielfalt schaffen – mit transnationalen Listen und einem inklusiven Wahlrecht.
💜  Ein Deutschland, das verbindet – gegen Hass, für Akzeptanz und eine offene Gesellschaft.

💡 Sei mutig, schick diesen Post weiter und sag: „Willst du mit mir wählen gehen?“ 💜

Denn Liebe ist politisch – und jede Stimme zählt! Jetzt eine gemeinsame Zukunft wählen. Diesmal Volt.

#Wählen-tinstag #LoveIsVolt #Volt2025 #GemeinsamWählen #QueerRights #ZukunftGestalten #LiebeIstPolitisch","121,0","11,0","180,0","0,008317545399935308",134209407129787,134209407129787_1191457695679073,https://www.facebook.com/823260702498776/posts/1191457695679073,Volt,Wir,134209407129787_1191457695679073-134209407129787,positive,events und aktionen,joy,,
968,"15.02.25, 12:00",Volt Deutschland,"Yes we can! 💜🚀 Ergebnisse aus Heidelberg und Würzburg vielen anderen Städten zeigen, wie viel drin sein kann! Seit der Europawahl geht es für Volt unaufhaltsam aufwärts. 
Jetzt zählt bei der Bundestagswahl jede Stimme – denn nur wer Volt wählt, wählt Lösungen in den Bundestag! 🗳️💪 

Wähl am 23. Februar Volt in den Bundestag. 

#Volt #btw25  #Bundestagswahl #Bundestagswahl2025","116,0","49,0","179,0","0,008265989378896329",134209407129787,134209407129787_1192267252264784,https://www.facebook.com/823260702498776/posts/1192267252264784,Volt,Wir,134209407129787_1192267252264784-134209407129787,positive,events und aktionen,joy,,
969,"15.02.25, 13:25",Volt Hamburg,"🌈💜 Liebe wählen, Hass abwählen! ✊🏳️‍🌈

Heute sind wir mit Volt Hamburg auf der 'Wähl Liebe'-Demo, um ein starkes Zeichen für Vielfalt, Demokratie und eine offene Gesellschaft zu setzen! 💪💜 Hass und Spaltung haben in Hamburg keinen Platz – wir kämpfen für eine Zukunft, die von Liebe, Respekt und Zusammenhalt geprägt ist.

🗳 Am 2. März bei der Bürgerschaftswahl: Wähl Liebe. Wähl Europa. Wähl Volt! 💜✨

#WählLiebe #VoltHamburg #HolenWirUnsDieZukunftZurück #Bürgerschaftswahl2025 #VoteVolt #DemokratieSchützen #FürVielfalt","18,0","1,0","20,0","0,018484288354898338",1179148932288133,1179148932288133_1031636269006516,https://www.facebook.com/650381147132032/posts/1031636269006516,Keine Zugehörigkeit feststellbar,Wir,1179148932288133_1031636269006516-1179148932288133,positive,gesellschaft,joy,,
970,"13.02.25, 20:42",Volt Hamburg,"In weiter Ferne? Ganz nah! Ob Umweltstandards, soziale Programme oder Wirtschaftsförderung – Europa wirkt direkt in unseren Alltag. Hier und jetzt. Zugleich ist es eine reale Utopie. Lösungen für Mobilitätswende, Bildung und Co. sind längst da – in Utrecht, Bern und Tallinn werden sie bereits umgesetzt. Wie kann Hamburg diese ungenutzte Ressource besser integrieren? Im Lila Salon diskutieren Britta Peters und Patrick Fischer, wie wir Europa smarter für die Stadt nutzen – und nicht nur am Europatag feiern. Moderation: Stephan Engel

https://www.eventbrite.com/e/1248653679769?aff=oddtdtcreator

#lilaliebe #lilasalon #event #hamburg #volthamburg","8,0","0,0","10,0","0,009233610341643583",1179148932288133,1179148932288133_1030360259134117,https://www.facebook.com/650381147132032/posts/1030360259134117,Keine Zugehörigkeit feststellbar,Wir,1179148932288133_1030360259134117-1179148932288133,positive,europa,neutral,,
971,"11.02.25, 13:08",Volt Hamburg,"Bei der Bürgerschaftswahl in Hamburg hast du nicht nur die Möglichkeit, deine Stimme einer Partei zu geben, sondern wählst auch direkt die Kandidierenden in deinem Wahlkreis mit der Zweitstimme. Doch wer vertritt eigentlich am besten deine Interesse in deinem Wahlkreis? Finde es heraus mit dem Kandidierendencheck von @abgeordnetenwatch. 
17 Thesen werden hier abgefragt, um dein perfektes Match zu finden. 

https://www.kandidierendencheck.de/hamburg","8,0","24,0","37,0","0,03413284132841329",1179148932288133,1179148932288133_1028718262631650,https://www.facebook.com/650381147132032/posts/1028718262631650,Keine Zugehörigkeit feststellbar,Wir,1179148932288133_1028718262631650-1179148932288133,neutral,events und aktionen,neutral,,
972,"14.02.25, 16:35",Volt Hamburg,"🌍🔥 Klimaschutz braucht Taten, nicht nur Worte! 💪💜

Heute waren wir mit unserer Spitzenkandidatin Britta und vielen engagierten Menschen auf der Fridays for Future Klimademo in Hamburg – denn die Klimakrise wartet nicht! 🌱⚡️ Gemeinsam setzen wir uns für eine mutige, europäische Klimapolitik ein, die nachhaltig, gerecht und zukunftsorientiert ist.

📢 #ActNow statt leere Versprechen! Politik muss handeln – für eine lebenswerte Zukunft, für Hamburg, für Europa! 💚✊

#VoltEuropa #KlimaschutzJetzt #FridaysForFuture #HamburgForFuture #VoteForChange #BrittaHafen #PolitikNeuDenken","7,0","1,0","9,0","0,00831792975970425",1179148932288133,1179148932288133_1030994599070683,https://www.facebook.com/650381147132032/posts/1030994599070683,Keine Zugehörigkeit feststellbar,Wir,1179148932288133_1030994599070683-1179148932288133,positive,klimaschutz,anger,,
973,"12.02.25, 18:28",Volt Hamburg,"🚀 Gemeinsam für die Zukunft! 🌍💜
Europa braucht frischen Wind – und den bringt Volt! 💡💪 Mit Mut, Innovation und Zusammenarbeit gestalten wir die Politik von morgen. Sei dabei und werde Teil der Bewegung, die Europa vereint! ✨💜

#VoltEuropa #ZukunftGestalten #GemeinsamStark #PolitikNeuDenken #EuropaVerbinden #hamburgerwirtschaft #wirtschaft #holenwirunsdiezukunftzurück #volthamburg #voltpartei #nachhaltigkeit","7,0","0,0","7,0","0,006457564575645757",1179148932288133,1179148932288133_1029608669209276,https://www.facebook.com/reel/1815582749297445/,Keine Zugehörigkeit feststellbar,Wir,1179148932288133_1029608669209276-1179148932288133,positive,europa,joy,,
974,"10.02.25, 19:00",Volt Hamburg,"🚀 Holen wir uns die Zukunft zurück! 💜✨
Hamburg verdient eine sichere, nachhaltige und moderne Mobilität – und wir setzen uns dafür ein!

✅ Bessere Schulwege – sicher & klimafreundlich 🌍👧🏽👦🏼
✅ Mehr Verkehrsberuhigung – Schutz für unsere Kinder 🛑🚲
✅ Moderner Nahverkehr – effizient & zuverlässig 🚋🕒

Es ist Zeit für eine Stadt, in der sich jede*r sorgenfrei bewegen kann. Gemeinsam gestalten wir Hamburgs Zukunft! 💪🏽🌱

👉 Jetzt aktiv werden! Erfahre mehr auf volthamburg.org

#VoltHamburg #SichereMobilität #Klimafreundlich #HamburgZukunft #PolitikNeuDenken","7,0","1,0","10,0","0,00922509225092251",1179148932288133,1179148932288133_1028229792680497,https://www.facebook.com/650381147132032/posts/1028229792680497,Keine Zugehörigkeit feststellbar,Wir,1179148932288133_1028229792680497-1179148932288133,positive,verkehr,joy,,
975,"13.02.25, 20:25",Volt Hamburg,"Patrick im Gespräch mit @katja_diehl_mobility - wie geht Mobilitätswende? Wie ist der Status Quo in Hamburg? Wer profitiert von einer Verkehrswende und was bedeutet eigentlich Mobilitätsarmut? 
Katja und Patrick gehen ins Detail. Du möchtest das ganze Interview sehen? Dann wechsele zu unserem TikTok Kanal, den Link findest du in unserer Bio. 

#tiktok #interview #lilaliebe #mobilitätswende #mobilität #mobilitätderzukunft #volthamburg #patrick","6,0","0,0","7,0","0,006463527239150508",1179148932288133,1179148932288133_1030352625801547,https://www.facebook.com/650381147132032/posts/1030352625801547,Keine Zugehörigkeit feststellbar,Wir,1179148932288133_1030352625801547-1179148932288133,neutral,wirtschaft,neutral,,
976,"14.02.25, 18:09",Volt Hamburg,"📢 Hamburg, es ist Zeit für Veränderung! 🗳️💜

Am 2. März hast du die Chance, die Zukunft deiner Stadt mitzugestalten! 🚀 Volt steht für eine Bildungspolitik, die gerecht, inklusiv und zukunftsorientiert ist. Mehr Fachkräfte, barrierefreie Schulen und echte Chancengleichheit – damit alle Kinder in Hamburg die besten Möglichkeiten bekommen!

💡 Unsere Vision: Ein Hamburg, das keine Kompromisse bei Bildung und Inklusion macht. Ein Hamburg, das mutig vorangeht. Ein Hamburg für alle!

✅ Holen wir uns die Zukunft zurück – mit Volt!
🗳 Am 2. März: Volt wählen!

#VoltHamburg #Bürgerschaftswahl2024 #HolenWirUnsDieZukunftZurück #BildungFürAlle #HamburgWählt #VoteVolt","6,0","0,0","9,0","0,00831792975970425",1179148932288133,1179148932288133_1031048279065315,https://www.facebook.com/650381147132032/posts/1031048279065315,Keine Zugehörigkeit feststellbar,Wir,1179148932288133_1031048279065315-1179148932288133,positive,bildung,joy,,
977,"15.02.25, 11:55",Volt Hamburg,"Mit euch Hamburg gestallten! Wir sprechen mit euch über eine gute Politik für alle! 

#holenwirunsdiezukunftzurück 
#volthamburg 

#hamburg #wahl #politik #bürgerschaftswahl2025","4,0","1,0","7,0","0,006469500924214418",1179148932288133,1179148932288133_1031583989011744,https://www.facebook.com/650381147132032/posts/1031583989011744,Keine Zugehörigkeit feststellbar,Wir,1179148932288133_1031583989011744-1179148932288133,positive,events und aktionen,neutral,,
978,"16.02.25, 15:46",Volt Hamburg,"💜 Von Ottensen nach Barcelona, von Rellingen nach Paris - zwei Stunden engagierter und kontroverser Talk im Lila Salon über die Mobilitätswende, den (Still)-Stand der Dinge, 50 Jahre Vorsprung von Kopenhagen und dynamische Pariser Gestaltungsräume. 🎈

Danke an cities for future für eine profunde Tour d’Horizon, am Ende steht die Gewissheit: eine andere Mobilität, ist nicht nur denkbar - sie existiert bereits (Wir müssen sie nur wählen) 🚀
Apell von Lars - die Menschen müssen die Alternativen erleben und fühlen - wir leben in solchen „Auto“-Biographien - wir haben den Blick für eine andere Mobilität verlernt.

#lilasalon #lilaliebe #votevolt #voltpartei #volthamburg #mobilitätswende #mobilität","3,0","0,0","3,0","0,002770083102493075",1179148932288133,1179148932288133_1032460418924101,https://www.facebook.com/650381147132032/posts/1032460418924101,Keine Zugehörigkeit feststellbar,Wir,1179148932288133_1032460418924101-1179148932288133,positive,klimaschutz,neutral,,
979,"11.02.25, 09:20",Volt Hamburg,"Von A nach B nach Mobilitätswende - sie zählt zu den Top-Themen des Bürgerschaftswahlkampfes. Gemeinsam diskutieren wir mit Lars Zimmermann von @cities_for_future zentrale Fragen zur Mobilitätswende, dem Status quo und wie das „Super“ in Superbüttel Realität werden kann.

Volt Hamburg lädt ein am 16.2 um 12:00 Uhr zum „Lila Salon“ im Hadley’s – und Austausch mit unseren Bürgerschaftskandidierenden Britta Peters und Patrick Fischer, Expert*innen und euch zu drei wichtigen Hamburger Themen – moderiert von Stephan Engel.

➡️ Lars Zimmermann hat in Hamburg Architektur studiert, ihn interessieren in seiner Arbeit die generellen Fragen, wie wir in Zukunft leben und arbeiten wollen. Lars hat fast eine Dekade in den Niederlanden gelebt, die Thematiken Stadtraum und gesellschaftlicher Nutzen öffentlicher Räume haben ihn seitdem gefesselt, im Jahr 2020 hat er die Beratungsagentur @cities_for_future gegründet, die gezielt Zukunftsthemen der Stadtentwicklung bearbeitet.

Kostenlos – für die Planung bitte anmelden: 
https://www.eventbrite.com/e/1245080632689?aff=oddtdtcreator

#mobilitätswende #superblocks #bewegungsfreiheit #patrick #hamburg","3,0","0,0","4,0","0,0036900369003690036",1179148932288133,1179148932288133_1028589355977874,https://www.facebook.com/650381147132032/posts/1028589355977874,Keine Zugehörigkeit feststellbar,Wir,1179148932288133_1028589355977874-1179148932288133,neutral,klimaschutz,neutral,,
